"qseqid","qlen","sseqid","slen","qstart","qend","sstart","send","evalue","bitscore","score","length","pident","nident","mismatch","positive","gapopen","gaps","ppos","sstrand"
"AB292684.1",1638,"H3S1b.chr7",65983500,1,1638,13218721,52763141,0,2244,1215,1639,91.397,1498,140,1498,1,1,91.4,"minus"
"AB292684.1",1638,"H3S1b.chr7",65983500,1,1638,13034718,52947145,0,2233,1209,1638,91.27,1495,143,1495,0,0,91.27,"minus"
"AB292684.1",1638,"H3S1b.chr7",65983500,1,1638,12978142,53003721,0,2228,1206,1638,91.209,1494,144,1494,0,0,91.21,"minus"
"AB292684.1",1638,"H3S1b.chr7",65983500,9,1638,11149007,54836113,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,11722166,54259700,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13415178,52566688,0,2654,1437,1635,95.963,1569,66,1569,0,0,95.96,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13327298,52654568,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13266570,52715296,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13154686,52827180,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13218721,52763144,0,2638,1428,1636,95.782,1567,68,1567,1,1,95.78,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,13034718,52947148,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,12978142,53003724,0,2627,1422,1635,95.657,1564,71,1564,0,0,95.66,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,30728271,35256863,0,2327,1260,1635,92.355,1510,125,1510,0,0,92.35,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,12460218,53521648,0,2327,1260,1635,92.355,1510,125,1510,0,0,92.35,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,12429609,53552257,0,2311,1251,1635,92.171,1507,128,1507,0,0,92.17,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,30759286,35225848,0,2305,1248,1635,92.11,1506,129,1506,0,0,92.11,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,12368510,53613356,0,2300,1245,1635,92.049,1505,130,1505,0,0,92.05,"minus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,30828272,35156862,0,2294,1242,1635,91.988,1504,131,1504,0,0,91.99,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,9,1622,11149007,54836097,0,2274,1231,1615,92.198,1489,115,1489,4,11,92.2,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,30645735,35339398,0,2270,1229,1635,91.743,1500,134,1500,1,1,91.74,"plus"
"AB212829.1",1635,"H3S1b.chr7",65983500,1,1635,12542749,53439118,0,2270,1229,1635,91.743,1500,134,1500,1,1,91.74,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13415178,52566688,0,3003,1626,1635,99.817,1632,3,1632,0,0,99.82,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13327298,52654568,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13266570,52715296,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13154686,52827180,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13218721,52763144,0,2987,1617,1636,99.633,1630,5,1630,1,1,99.63,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,13034718,52947148,0,2976,1611,1635,99.511,1627,8,1627,0,0,99.51,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,12978142,53003724,0,2970,1608,1635,99.45,1626,9,1626,0,0,99.45,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,11722166,54259700,0,2676,1449,1635,96.208,1573,62,1573,0,0,96.21,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,9,1622,11149007,54836097,0,2313,1252,1615,92.632,1496,108,1496,4,11,92.63,"plus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,30728271,35256863,0,2278,1233,1635,91.804,1501,134,1501,0,0,91.8,"plus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,12460218,53521648,0,2278,1233,1635,91.804,1501,134,1501,0,0,91.8,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,12429609,53552257,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,30759286,35225848,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,12368510,53613356,0,2255,1221,1635,91.56,1497,138,1497,0,0,91.56,"minus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,30828272,35156862,0,2250,1218,1635,91.498,1496,139,1496,0,0,91.5,"plus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,30645735,35339398,0,2226,1205,1635,91.254,1492,142,1492,1,1,91.25,"plus"
"AB212830.1",1635,"H3S1b.chr7",65983500,1,1635,12542749,53439118,0,2226,1205,1635,91.254,1492,142,1492,1,1,91.25,"minus"
"LY658671.1",1639,"H3S7a.chr7",66919500,4,1639,11478721,55439144,0,2285,1237,1636,91.87,1503,133,1503,0,0,91.87,"minus"
"LY658671.1",1639,"H3S7a.chr7",66919500,4,1639,11384863,55533002,0,2285,1237,1636,91.87,1503,133,1503,0,0,91.87,"minus"
"LY658671.1",1639,"H3S7a.chr7",66919500,4,1639,11518315,55399550,0,2279,1234,1636,91.809,1502,134,1502,0,0,91.81,"minus"
"LY658671.1",1639,"H3S7a.chr7",66919500,4,1639,11587036,55330829,0,2274,1231,1636,91.748,1501,135,1501,0,0,91.75,"minus"
"LY658671.1",1639,"H3S7a.chr7",66919500,4,1639,11448306,55469559,0,2224,1204,1636,91.198,1492,144,1492,0,0,91.2,"minus"
"AB292682.1",1635,"H3S7a.chr7",66919500,1,1635,11384864,55532999,0,2141,1159,1638,90.293,1479,156,1479,2,3,90.29,"minus"
"AB292682.1",1635,"H3S7a.chr7",66919500,1,1635,11587037,55330826,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"minus"
"AB292682.1",1635,"H3S7a.chr7",66919500,1,1635,11518316,55399547,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"minus"
"AB292682.1",1635,"H3S7a.chr7",66919500,1,1635,11478722,55439141,0,2130,1153,1638,90.171,1477,158,1477,2,3,90.17,"minus"
"AB292683.1",1638,"H3S7a.chr7",66919500,1,1638,11478722,55439141,0,3003,1626,1638,99.756,1634,4,1634,0,0,99.76,"minus"
"AB292683.1",1638,"H3S7a.chr7",66919500,1,1638,11518316,55399547,0,2992,1620,1638,99.634,1632,6,1632,0,0,99.63,"minus"
"AB292683.1",1638,"H3S7a.chr7",66919500,1,1638,11587037,55330826,0,2987,1617,1638,99.573,1631,7,1631,0,0,99.57,"minus"
"AB292683.1",1638,"H3S7a.chr7",66919500,1,1638,11384864,55532999,0,2981,1614,1638,99.512,1630,8,1630,0,0,99.51,"minus"
"AB292683.1",1638,"H3S7a.chr7",66919500,1,1638,11448307,55469556,0,2942,1593,1638,99.084,1623,15,1623,0,0,99.08,"minus"
"AB292684.1",1638,"H3S7a.chr7",66919500,1,1638,11448307,55469556,0,2998,1623,1638,99.695,1633,5,1633,0,0,99.69,"minus"
"AB292684.1",1638,"H3S7a.chr7",66919500,1,1638,11518316,55399547,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"minus"
"AB292684.1",1638,"H3S7a.chr7",66919500,1,1638,11478722,55439141,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"minus"
"AB292684.1",1638,"H3S7a.chr7",66919500,1,1638,11587037,55330826,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"minus"
"AB292684.1",1638,"H3S7a.chr7",66919500,1,1638,11384864,55532999,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"minus"
"AB212829.1",1635,"H3S7a.chr7",66919500,1,1635,11478722,55439144,0,2316,1254,1635,92.232,1508,127,1508,0,0,92.23,"minus"
"AB212829.1",1635,"H3S7a.chr7",66919500,1,1635,11384864,55533002,0,2316,1254,1635,92.232,1508,127,1508,0,0,92.23,"minus"
"AB212829.1",1635,"H3S7a.chr7",66919500,1,1635,11518316,55399550,0,2311,1251,1635,92.171,1507,128,1507,0,0,92.17,"minus"
"AB212829.1",1635,"H3S7a.chr7",66919500,1,1635,11587037,55330829,0,2305,1248,1635,92.11,1506,129,1506,0,0,92.11,"minus"
"AB212829.1",1635,"H3S7a.chr7",66919500,1,1635,11448307,55469559,0,2255,1221,1635,91.56,1497,138,1497,0,0,91.56,"minus"
"AB212830.1",1635,"H3S7a.chr7",66919500,1,1635,11478722,55439144,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"minus"
"AB212830.1",1635,"H3S7a.chr7",66919500,1,1635,11384864,55533002,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"minus"
"AB212830.1",1635,"H3S7a.chr7",66919500,1,1635,11518316,55399550,0,2266,1227,1635,91.682,1499,136,1499,0,0,91.68,"minus"
"AB212830.1",1635,"H3S7a.chr7",66919500,1,1635,11587037,55330829,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"minus"
"AB212830.1",1635,"H3S7a.chr7",66919500,1,1635,11448307,55469559,0,2211,1197,1635,91.07,1489,146,1489,0,0,91.07,"minus"
"LY658671.1",1639,"H3S7b.chr7",64192468,4,1639,12081984,12083619,0,2651,1435,1636,95.905,1569,67,1569,0,0,95.9,"plus"
"LY658671.1",1639,"H3S7b.chr7",64192468,13,1639,11511918,11510301,0,2320,1256,1628,92.506,1506,111,1506,4,11,92.51,"minus"
"LY658671.1",1639,"H3S7b.chr7",64192468,4,1639,12826296,12827931,0,2257,1222,1636,91.565,1498,138,1498,0,0,91.56,"plus"
"LY658671.1",1639,"H3S7b.chr7",64192468,26,1639,12862696,12864309,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"LY658671.1",1639,"H3S7b.chr7",64192468,4,1639,12773759,12775394,0,2230,1207,1636,91.259,1493,143,1493,0,0,91.26,"plus"
"LY658671.1",1639,"H3S7b.chr7",64192468,4,1639,12914125,12915757,0,2193,1187,1637,90.898,1488,144,1488,3,5,90.9,"plus"
"LY658671.1",1639,"H3S7b.chr7",64192468,5,1637,13065461,13063832,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB292682.1",1635,"H3S7b.chr7",64192468,1,1635,11776836,11775203,0,2547,1379,1639,94.814,1554,76,1554,4,9,94.81,"minus"
"AB292682.1",1635,"H3S7b.chr7",64192468,1,1635,11870043,11868412,0,2446,1324,1638,93.712,1535,94,1535,4,9,93.71,"minus"
"AB292683.1",1638,"H3S7b.chr7",64192468,1,1638,12826297,12827934,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292683.1",1638,"H3S7b.chr7",64192468,1,1638,12862681,12864312,0,2926,1584,1638,98.962,1621,11,1621,1,6,98.96,"plus"
"AB292683.1",1638,"H3S7b.chr7",64192468,1,1638,12773760,12775397,0,2920,1581,1638,98.84,1619,19,1619,0,0,98.84,"plus"
"AB292683.1",1638,"H3S7b.chr7",64192468,1,1638,12914126,12915760,0,2889,1564,1638,98.535,1614,21,1614,1,3,98.53,"plus"
"AB292683.1",1638,"H3S7b.chr7",64192468,1,1638,12081985,12083622,0,2350,1272,1638,92.552,1516,122,1516,0,0,92.55,"plus"
"AB292683.1",1638,"H3S7b.chr7",64192468,9,1638,11511918,11510298,0,2148,1163,1630,90.552,1476,145,1476,2,9,90.55,"minus"
"AB292684.1",1638,"H3S7b.chr7",64192468,1,1638,12826297,12827934,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292684.1",1638,"H3S7b.chr7",64192468,1,1638,12862681,12864312,0,2892,1566,1638,98.596,1615,17,1615,1,6,98.6,"plus"
"AB292684.1",1638,"H3S7b.chr7",64192468,1,1638,12773760,12775397,0,2887,1563,1638,98.474,1613,25,1613,0,0,98.47,"plus"
"AB292684.1",1638,"H3S7b.chr7",64192468,1,1638,12914126,12915760,0,2856,1546,1638,98.168,1608,27,1608,1,3,98.17,"plus"
"AB292684.1",1638,"H3S7b.chr7",64192468,1,1638,12081985,12083622,0,2305,1248,1638,92.063,1508,130,1508,0,0,92.06,"plus"
"AB292684.1",1638,"H3S7b.chr7",64192468,9,1638,11511918,11510298,0,2104,1139,1630,90.061,1468,153,1468,2,9,90.06,"minus"
"AB212829.1",1635,"H3S7b.chr7",64192468,1,1635,12081985,12083619,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"plus"
"AB212829.1",1635,"H3S7b.chr7",64192468,1,1635,12826297,12827931,0,2289,1239,1635,91.927,1503,132,1503,0,0,91.93,"plus"
"AB212829.1",1635,"H3S7b.chr7",64192468,22,1635,12862696,12864309,0,2278,1233,1614,92.131,1487,127,1487,0,0,92.13,"plus"
"AB212829.1",1635,"H3S7b.chr7",64192468,9,1625,11511918,11510311,0,2274,1231,1618,92.151,1491,116,1491,4,11,92.15,"minus"
"AB212829.1",1635,"H3S7b.chr7",64192468,1,1635,12773760,12775394,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212829.1",1635,"H3S7b.chr7",64192468,1,1633,13065461,13063832,0,2220,1202,1634,91.248,1491,138,1491,5,5,91.25,"minus"
"AB212829.1",1635,"H3S7b.chr7",64192468,1,1635,12914126,12915757,0,2213,1198,1635,91.131,1490,142,1490,1,3,91.13,"plus"
"AB212830.1",1635,"H3S7b.chr7",64192468,1,1635,12081985,12083619,0,2671,1446,1635,96.147,1572,63,1572,0,0,96.15,"plus"
"AB212830.1",1635,"H3S7b.chr7",64192468,9,1625,11511918,11510311,0,2313,1252,1618,92.583,1498,109,1498,4,11,92.58,"minus"
"AB212830.1",1635,"H3S7b.chr7",64192468,1,1635,12826297,12827931,0,2244,1215,1635,91.437,1495,140,1495,0,0,91.44,"plus"
"AB212830.1",1635,"H3S7b.chr7",64192468,22,1635,12862696,12864309,0,2233,1209,1614,91.636,1479,135,1479,0,0,91.64,"plus"
"AB212830.1",1635,"H3S7b.chr7",64192468,1,1635,12773760,12775394,0,2217,1200,1635,91.131,1490,145,1490,0,0,91.13,"plus"
"AB212830.1",1635,"H3S7b.chr7",64192468,1,1633,13065461,13063832,0,2193,1187,1634,90.942,1486,143,1486,5,5,90.94,"minus"
"AB212830.1",1635,"H3S7b.chr7",64192468,1,1635,12914126,12915757,0,2180,1180,1636,90.77,1485,146,1485,3,5,90.77,"plus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30092165,30090530,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30244820,30243185,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30390304,30388669,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,29915221,29913586,0,3005,1627,1636,99.817,1633,3,1633,0,0,99.82,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30166757,30165122,0,3005,1627,1636,99.817,1633,3,1633,0,0,99.82,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,29977064,29975429,0,3000,1624,1636,99.756,1632,4,1632,0,0,99.76,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30414305,30412670,0,3000,1624,1636,99.756,1632,4,1632,0,0,99.76,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30466045,30464412,0,2998,1623,1636,99.756,1632,2,1632,2,2,99.76,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,30331369,30329734,0,2994,1621,1636,99.694,1631,5,1631,0,0,99.69,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,13,1639,10791520,10789894,0,2412,1306,1628,93.428,1521,105,1521,2,2,93.43,"minus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,11884530,11886165,0,2290,1240,1636,91.932,1504,132,1504,0,0,91.93,"plus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,11800148,11801783,0,2285,1237,1636,91.87,1503,133,1503,0,0,91.87,"plus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,11917126,11918761,0,2274,1231,1636,91.748,1501,135,1501,0,0,91.75,"plus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,11976172,11977807,0,2274,1231,1636,91.748,1501,135,1501,0,0,91.75,"plus"
"LY658671.1",1639,"KCDv1a.chr7",69011275,4,1639,11854149,11855784,0,2241,1213,1636,91.381,1495,141,1495,0,0,91.38,"plus"
"AB292682.1",1635,"KCDv1a.chr7",69011275,1,1635,11207056,11205422,0,2964,1605,1635,99.388,1625,10,1625,0,0,99.39,"minus"
"AB292682.1",1635,"KCDv1a.chr7",69011275,1,1635,11800149,11801786,0,2141,1159,1638,90.293,1479,156,1479,2,3,90.29,"plus"
"AB292682.1",1635,"KCDv1a.chr7",69011275,1,1635,11884531,11886168,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"plus"
"AB292682.1",1635,"KCDv1a.chr7",69011275,1,1635,11917127,11918764,0,2124,1150,1638,90.11,1476,159,1476,2,3,90.11,"plus"
"AB292682.1",1635,"KCDv1a.chr7",69011275,1,1635,11976173,11977810,0,2124,1150,1638,90.11,1476,159,1476,2,3,90.11,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11884531,11886168,0,3009,1629,1638,99.817,1635,3,1635,0,0,99.82,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11917127,11918764,0,2987,1617,1638,99.573,1631,7,1631,0,0,99.57,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11976173,11977810,0,2987,1617,1638,99.573,1631,7,1631,0,0,99.57,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11800149,11801786,0,2981,1614,1638,99.512,1630,8,1630,0,0,99.51,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11854150,11855787,0,2959,1602,1638,99.267,1626,12,1626,0,0,99.27,"plus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,29915220,29913583,0,2311,1251,1638,92.125,1509,129,1509,0,0,92.12,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30092164,30090527,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30244819,30243182,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30390303,30388666,0,2300,1245,1638,92.002,1507,131,1507,0,0,92,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30166756,30165119,0,2294,1242,1638,91.941,1506,132,1506,0,0,91.94,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,29977063,29975426,0,2289,1239,1638,91.88,1505,133,1505,0,0,91.88,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30414304,30412667,0,2289,1239,1638,91.88,1505,133,1505,0,0,91.88,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30466044,30464409,0,2287,1238,1638,91.88,1505,131,1505,2,2,91.88,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,30331368,30329731,0,2283,1236,1638,91.819,1504,134,1504,0,0,91.82,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,9,1638,10791520,10789891,0,2241,1213,1630,91.472,1491,139,1491,0,0,91.47,"minus"
"AB292683.1",1638,"KCDv1a.chr7",69011275,1,1638,11207056,11205422,0,2135,1156,1638,90.232,1478,157,1478,2,3,90.23,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,11854150,11855787,0,3014,1632,1638,99.878,1636,2,1636,0,0,99.88,"plus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,11884531,11886168,0,2964,1605,1638,99.328,1627,11,1627,0,0,99.33,"plus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,11917127,11918764,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,11976173,11977810,0,2953,1599,1638,99.206,1625,13,1625,0,0,99.21,"plus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,11800149,11801786,0,2948,1596,1638,99.145,1624,14,1624,0,0,99.15,"plus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,29915220,29913583,0,2266,1227,1638,91.636,1501,137,1501,0,0,91.64,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30092164,30090527,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30244819,30243182,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30390303,30388666,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30414304,30412667,0,2255,1221,1638,91.514,1499,139,1499,0,0,91.51,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30166756,30165119,0,2250,1218,1638,91.453,1498,140,1498,0,0,91.45,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,29977063,29975426,0,2244,1215,1638,91.392,1497,141,1497,0,0,91.39,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30466044,30464409,0,2242,1214,1638,91.392,1497,139,1497,2,2,91.39,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,1,1638,30331368,30329731,0,2239,1212,1638,91.331,1496,142,1496,0,0,91.33,"minus"
"AB292684.1",1638,"KCDv1a.chr7",69011275,9,1638,10791520,10789891,0,2196,1189,1630,90.982,1483,147,1483,0,0,90.98,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30092164,30090530,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30244819,30243185,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30390303,30388669,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30414304,30412670,0,2649,1434,1635,95.902,1568,67,1568,0,0,95.9,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,29915220,29913586,0,2643,1431,1635,95.841,1567,68,1567,0,0,95.84,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30166756,30165122,0,2643,1431,1635,95.841,1567,68,1567,0,0,95.84,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30331368,30329734,0,2643,1431,1635,95.841,1567,68,1567,0,0,95.84,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,29977063,29975429,0,2638,1428,1635,95.78,1566,69,1566,0,0,95.78,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,30466044,30464412,0,2636,1427,1635,95.78,1566,67,1566,2,2,95.78,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,9,1635,10791520,10789894,0,2368,1282,1628,92.936,1513,113,1513,2,2,92.94,"minus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,11884531,11886165,0,2322,1257,1635,92.294,1509,126,1509,0,0,92.29,"plus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,11800149,11801783,0,2316,1254,1635,92.232,1508,127,1508,0,0,92.23,"plus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,11917127,11918761,0,2305,1248,1635,92.11,1506,129,1506,0,0,92.11,"plus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,11976173,11977807,0,2305,1248,1635,92.11,1506,129,1506,0,0,92.11,"plus"
"AB212829.1",1635,"KCDv1a.chr7",69011275,1,1635,11854150,11855784,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"plus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30092164,30090530,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30244819,30243185,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30390303,30388669,0,2998,1623,1635,99.755,1631,4,1631,0,0,99.76,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,29915220,29913586,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30166756,30165122,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30331368,30329734,0,2992,1620,1635,99.694,1630,5,1630,0,0,99.69,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,29977063,29975429,0,2987,1617,1635,99.633,1629,6,1629,0,0,99.63,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30414304,30412670,0,2987,1617,1635,99.633,1629,6,1629,0,0,99.63,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,30466044,30464412,0,2985,1616,1635,99.633,1629,4,1629,2,2,99.63,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,9,1635,10791520,10789894,0,2401,1300,1628,93.305,1519,107,1519,2,2,93.3,"minus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,11884531,11886165,0,2278,1233,1635,91.804,1501,134,1501,0,0,91.8,"plus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,11800149,11801783,0,2272,1230,1635,91.743,1500,135,1500,0,0,91.74,"plus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,11917127,11918761,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,11976173,11977807,0,2261,1224,1635,91.621,1498,137,1498,0,0,91.62,"plus"
"AB212830.1",1635,"KCDv1a.chr7",69011275,1,1635,11854150,11855784,0,2228,1206,1635,91.254,1492,143,1492,0,0,91.25,"plus"
"LY658671.1",1639,"KCDv1b.chr7",66133579,4,1639,28304641,28303006,0,3011,1630,1636,99.878,1634,2,1634,0,0,99.88,"minus"
